index,class_index,class_name,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,brightness,contrast,entropy
42,0,AnnualCrop,0.46157994866371155,0.4297506809234619,0.44865578413009644,0.09677155315876007,0.04628036916255951,0.03853181377053261,0.44147422909736633,0.05944424867630005,5.866160303375342
43,0,AnnualCrop,0.5628446936607361,0.5069642066955566,0.4833209216594696,0.20729687809944153,0.10537926852703094,0.08683741092681885,0.5209702253341675,0.1326848566532135,6.360327160820269
44,0,AnnualCrop,0.3206370770931244,0.40227004885673523,0.4305597245693207,0.09883911162614822,0.06551573425531387,0.04559009522199631,0.3812031149864197,0.07095450162887573,5.356640542288115
45,0,AnnualCrop,0.574394941329956,0.458828330039978,0.4372606575489044,0.1577991396188736,0.0508727990090847,0.04375721141695976,0.49097639322280884,0.07677211612462997,5.791482135653939
46,0,AnnualCrop,0.4414033889770508,0.3841097950935364,0.39421817660331726,0.10477275401353836,0.04990318417549133,0.0428273007273674,0.4024251401424408,0.0642542839050293,5.858777794979692
47,0,AnnualCrop,0.4344621002674103,0.4151865243911743,0.4214891791343689,0.21982209384441376,0.11507349461317062,0.07910073548555374,0.42174962162971497,0.1419486105442047,5.851231129037177
48,0,AnnualCrop,0.5645632743835449,0.46605008840560913,0.46074697375297546,0.11221850663423538,0.06184704601764679,0.04668682441115379,0.4948883652687073,0.0747177004814148,5.810666205081437
49,0,AnnualCrop,0.6323769092559814,0.5214786529541016,0.5176633596420288,0.1706470400094986,0.09259100258350372,0.05806370824575424,0.5542824864387512,0.11178136616945267,5.0616327498214595
50,0,AnnualCrop,0.3218137323856354,0.37291187047958374,0.37875115871429443,0.09593217074871063,0.04512699693441391,0.03949058800935745,0.3582596182823181,0.0563272163271904,5.633751886803147
51,0,AnnualCrop,0.5761623382568359,0.5393468737602234,0.5161094665527344,0.12358685582876205,0.04525808244943619,0.03779929503798485,0.5477337837219238,0.06595997512340546,5.916446451968392
52,0,AnnualCrop,0.37096166610717773,0.3809177875518799,0.37912359833717346,0.14253170788288116,0.06653247028589249,0.055263910442590714,0.3777315318584442,0.08718136698007584,5.964603930292391
53,0,AnnualCrop,0.20295554399490356,0.3343759775161743,0.3387312591075897,0.057468123733997345,0.03156793862581253,0.025514155626296997,0.29560166597366333,0.03745428845286369,4.333357807214674
54,0,AnnualCrop,0.36448758840560913,0.360519140958786,0.3860638737678528,0.1405658721923828,0.056995246559381485,0.047052282840013504,0.3645986318588257,0.08062465488910675,4.459944165493499
55,0,AnnualCrop,0.6156613826751709,0.5034725666046143,0.4396302402019501,0.35654041171073914,0.2046259641647339,0.13901352882385254,0.5298110246658325,0.2421284168958664,6.664993470280541
56,0,AnnualCrop,0.4007736146450043,0.40882834792137146,0.41718560457229614,0.24678580462932587,0.12560811638832092,0.08586304634809494,0.40746307373046875,0.15719422698020935,5.075073059382326
57,0,AnnualCrop,0.3751484155654907,0.379677951335907,0.4238731265068054,0.10949969291687012,0.054466940462589264,0.047737110406160355,0.383308470249176,0.06939583271741867,5.65343309798149
58,0,AnnualCrop,0.5802044868469238,0.5186849236488342,0.4895421862602234,0.12775707244873047,0.04364987835288048,0.046110495924949646,0.5338666439056396,0.06707103550434113,5.079158850572282
59,0,AnnualCrop,0.3625335395336151,0.37834811210632324,0.4054524898529053,0.1434597671031952,0.06402350962162018,0.04493618384003639,0.3766659200191498,0.08513139933347702,5.0034236826708165
60,0,AnnualCrop,0.6819010972976685,0.591069221496582,0.5534936189651489,0.2869900166988373,0.16167579591274261,0.13276702165603638,0.613925576210022,0.19514866173267365,6.615164566285598
61,0,AnnualCrop,0.4802485704421997,0.45130017399787903,0.44945812225341797,0.17133551836013794,0.08667943626642227,0.06932075321674347,0.4597340226173401,0.10933344811201096,6.01708910268984
62,0,AnnualCrop,0.43360430002212524,0.3942909240722656,0.38522136211395264,0.12141647189855576,0.04770825430750847,0.041566189378499985,0.4050235450267792,0.06704001128673553,6.005590408216214
63,0,AnnualCrop,0.48977962136268616,0.4585190713405609,0.44744277000427246,0.11674637347459793,0.058373142033815384,0.047577351331710815,0.46662455797195435,0.07232644408941269,5.804670832803183
64,0,AnnualCrop,0.6354836821556091,0.5240637063980103,0.49408894777297974,0.1727728247642517,0.08192125707864761,0.06301064044237137,0.5539972186088562,0.10632751137018204,5.83096856940263
65,0,AnnualCrop,0.3086588680744171,0.339968204498291,0.3692469298839569,0.1817782074213028,0.08309417963027954,0.05764530599117279,0.33383888006210327,0.10943562537431717,4.917180523196166
66,0,AnnualCrop,0.40760570764541626,0.41913583874702454,0.48619696497917175,0.11178579181432724,0.04835648834705353,0.038838841021060944,0.42330634593963623,0.06520989537239075,5.548090952628908
67,0,AnnualCrop,0.8099246025085449,0.6056315302848816,0.5516142249107361,0.17691181600093842,0.09603483229875565,0.07092002779245377,0.6606732606887817,0.11146806180477142,6.417356987538614
68,0,AnnualCrop,0.6125354766845703,0.5448328256607056,0.5373697876930237,0.18362951278686523,0.09508036077022552,0.08330333977937698,0.5642194747924805,0.11987444758415222,5.888678801510309
69,0,AnnualCrop,0.4133903980255127,0.4240349233150482,0.4074927568435669,0.1218961849808693,0.0639297291636467,0.0518464632332325,0.41891372203826904,0.07577589899301529,5.992374284452252
70,0,AnnualCrop,0.5020278096199036,0.425417423248291,0.42711108922958374,0.15076716244220734,0.06636916846036911,0.05386166274547577,0.4485734701156616,0.08934678882360458,6.094725432736631
71,0,AnnualCrop,0.6000066995620728,0.5389734506607056,0.5066272616386414,0.1852031797170639,0.1161852702498436,0.09754768013954163,0.553510844707489,0.13379456102848053,6.820138523162619
72,0,AnnualCrop,0.4003140330314636,0.4165221154689789,0.4829503893852234,0.07060014456510544,0.03284924849867821,0.02662072703242302,0.419268935918808,0.04262730851769447,5.201363804101138
73,0,AnnualCrop,0.5460525751113892,0.5035912990570068,0.47038528323173523,0.16691084206104279,0.08550231903791428,0.06589768081903458,0.5125526785850525,0.10101252794265747,6.155731337731446
74,0,AnnualCrop,0.5763202905654907,0.4843185245990753,0.45495080947875977,0.16557954251766205,0.0850871205329895,0.07134022563695908,0.508464515209198,0.10597573965787888,6.487126311414346
75,0,AnnualCrop,0.313512921333313,0.39054074883461,0.4022068381309509,0.06035840883851051,0.04374726489186287,0.03741469234228134,0.36874234676361084,0.045868970453739166,5.389306432586215
76,0,AnnualCrop,0.4029335379600525,0.39577972888946533,0.40811023116111755,0.18592406809329987,0.07968848943710327,0.06557580083608627,0.39932215213775635,0.10968992859125137,5.022029488529648
77,0,AnnualCrop,0.36990463733673096,0.41749197244644165,0.4169711470603943,0.1248285174369812,0.03726133331656456,0.03540363907814026,0.4029172658920288,0.06251419335603714,4.72290510822482
78,0,AnnualCrop,0.7843893766403198,0.6510981917381287,0.6115990877151489,0.18041616678237915,0.11555670201778412,0.09911651164293289,0.6864813566207886,0.1307617425918579,6.575836958789984
79,0,AnnualCrop,0.4031537175178528,0.4304620623588562,0.49350106716156006,0.12243887782096863,0.04620359465479851,0.039366427809000015,0.4294864535331726,0.06724214553833008,5.1397794354064406
80,0,AnnualCrop,0.4053356647491455,0.4270431399345398,0.41854989528656006,0.13237839937210083,0.06370515376329422,0.05076048523187637,0.41962510347366333,0.08170542120933533,5.792526004921556
81,0,AnnualCrop,0.2540690302848816,0.3280828595161438,0.3626522421836853,0.12741553783416748,0.061052218079566956,0.043669238686561584,0.3095282018184662,0.07829869538545609,3.135910260959646
82,0,AnnualCrop,0.5343233346939087,0.521167516708374,0.4947955012321472,0.24628636240959167,0.13360129296779633,0.11666595935821533,0.5220837593078613,0.16361142694950104,6.323215025446098
83,0,AnnualCrop,0.4247616231441498,0.4003868103027344,0.4354894161224365,0.1142914816737175,0.07293926924467087,0.0653601735830307,0.41162875294685364,0.08373989164829254,6.293212300965752
84,0,AnnualCrop,0.5996735095977783,0.5418218374252319,0.5164331197738647,0.19489291310310364,0.08932851254940033,0.08207710832357407,0.5562442541122437,0.1188291534781456,6.222559669576588
85,0,AnnualCrop,0.4904593825340271,0.45795518159866333,0.46744412183761597,0.1925565004348755,0.08524785190820694,0.07217693328857422,0.46886682510375977,0.11535719037055969,5.599670525201702
86,0,AnnualCrop,0.33004653453826904,0.40717196464538574,0.41959255933761597,0.1430419236421585,0.08282744139432907,0.06956387311220169,0.38547223806381226,0.0985504612326622,5.915955617283053
87,0,AnnualCrop,0.6384660601615906,0.5207969546318054,0.47866976261138916,0.06956131011247635,0.05019088089466095,0.030600713565945625,0.5512149333953857,0.052163057029247284,5.579824412223453
88,0,AnnualCrop,0.4264083504676819,0.5061331987380981,0.3686695694923401,0.06599663943052292,0.06568768620491028,0.019405117258429527,0.46641868352890015,0.059800244867801666,5.350579408775294
89,0,AnnualCrop,0.5271656513214111,0.4985983371734619,0.5677887797355652,0.03932078555226326,0.029089385643601418,0.020762082189321518,0.5150448083877563,0.030010409653186798,4.949675435904854
90,0,AnnualCrop,0.7140414714813232,0.6217314004898071,0.5776425004005432,0.25223445892333984,0.1520378440618515,0.12753936648368835,0.644326388835907,0.17837654054164886,6.750192685082042
91,0,AnnualCrop,0.518970251083374,0.38062769174575806,0.38593655824661255,0.08613923192024231,0.054770201444625854,0.043176472187042236,0.42263805866241455,0.06088156998157501,5.4554491573262975
92,0,AnnualCrop,0.4914349913597107,0.4799967408180237,0.47006839513778687,0.16155311465263367,0.09259145706892014,0.0753096267580986,0.48228979110717773,0.11031544208526611,6.508740219096051
93,0,AnnualCrop,0.5062155723571777,0.41573989391326904,0.42605891823768616,0.19975632429122925,0.10547555238008499,0.07375598698854446,0.4439452886581421,0.12982182204723358,5.117604431480945
94,0,AnnualCrop,0.7357499003410339,0.5692229270935059,0.5343146920204163,0.16005200147628784,0.09843439608812332,0.07216354459524155,0.6151012778282166,0.11056053638458252,6.11471143294223
95,0,AnnualCrop,0.42900967597961426,0.40827494859695435,0.4795726239681244,0.061811402440071106,0.04010365530848503,0.0290337223559618,0.42265814542770386,0.04456690698862076,5.420510940618844
96,0,AnnualCrop,0.7844066023826599,0.6110677123069763,0.5640730857849121,0.1852569282054901,0.1094171479344368,0.08073210716247559,0.6575932502746582,0.12847036123275757,6.360422958352686
97,0,AnnualCrop,0.7267874479293823,0.6097723245620728,0.5594248175621033,0.2584216594696045,0.13951744139194489,0.11158036440610886,0.6389896869659424,0.17121773958206177,6.193204050842556
98,0,AnnualCrop,0.6953833699226379,0.5196452140808105,0.45115846395492554,0.15174119174480438,0.029354505240917206,0.02577316388487816,0.5644129514694214,0.06229352578520775,4.9928837087886695
99,0,AnnualCrop,0.23418352007865906,0.3302447199821472,0.35850757360458374,0.036185987293720245,0.04145396873354912,0.016712043434381485,0.3047076165676117,0.03589532896876335,3.8393173170443777
100,0,AnnualCrop,0.6316397190093994,0.515749454498291,0.4731866717338562,0.20807349681854248,0.12815001606941223,0.09551778435707092,0.5455508828163147,0.14114516973495483,6.351854145274313
101,0,AnnualCrop,0.6551547646522522,0.5793418288230896,0.5686188340187073,0.22855019569396973,0.1356305480003357,0.10646232962608337,0.6008320450782776,0.15965408086776733,6.477063794191429
102,0,AnnualCrop,0.6863874793052673,0.5193561315536499,0.46858054399490356,0.15515689551830292,0.04886193200945854,0.04308297485113144,0.563640296459198,0.06958089023828506,6.071334995877876
103,0,AnnualCrop,0.37297701835632324,0.3607374131679535,0.3420218825340271,0.32492145895957947,0.17725099623203278,0.12342424690723419,0.3621668219566345,0.21454396843910217,5.966696536116735
104,0,AnnualCrop,0.5766783952713013,0.4800800681114197,0.4540996551513672,0.15826500952243805,0.0932699590921402,0.0807914286851883,0.5060125589370728,0.1039029210805893,6.259404006542324
105,0,AnnualCrop,0.5831475853919983,0.5276778936386108,0.514892578125,0.2033618539571762,0.10300594568252563,0.09661730378866196,0.5427188873291016,0.13133113086223602,6.207927302938674
106,0,AnnualCrop,0.8592275381088257,0.617754340171814,0.5534495711326599,0.2031811624765396,0.10987873375415802,0.07588210701942444,0.6827292442321777,0.13270142674446106,6.32122524644414
107,0,AnnualCrop,0.6598010659217834,0.5162243843078613,0.49770408868789673,0.10108159482479095,0.054330457001924515,0.04207048565149307,0.5571768283843994,0.0635233148932457,5.4839608575105565
108,0,AnnualCrop,0.716521143913269,0.6451622247695923,0.6213493943214417,0.23207613825798035,0.1419638693332672,0.11538010090589523,0.663750410079956,0.16470728814601898,6.776113191591417
109,0,AnnualCrop,0.38464978337287903,0.386318564414978,0.3449113667011261,0.22844178974628448,0.06750525534152985,0.048417165875434875,0.3811073303222656,0.1120644137263298,5.412400405644322
110,0,AnnualCrop,0.4272872805595398,0.41136544942855835,0.41800227761268616,0.1473991721868515,0.07723093777894974,0.06352055072784424,0.41692420840263367,0.09635558724403381,5.527131784104438
111,0,AnnualCrop,0.31312137842178345,0.3175216317176819,0.3101409375667572,0.20623457431793213,0.07979603856801987,0.051139138638973236,0.31541723012924194,0.11187894642353058,5.266341379201895
112,0,AnnualCrop,0.32263997197151184,0.3725155293941498,0.49853515625,0.03923383727669716,0.028037939220666885,0.016802245751023293,0.37194010615348816,0.024859124794602394,4.4985851986858165
113,0,AnnualCrop,0.40465402603149414,0.421919047832489,0.4468759596347809,0.13342271745204926,0.07242121547460556,0.06485015153884888,0.4196107089519501,0.08920060098171234,6.259162525196861
114,0,AnnualCrop,0.20403167605400085,0.27713409066200256,0.30574831366539,0.11012564599514008,0.07964561879634857,0.0408397801220417,0.25879672169685364,0.08347004652023315,4.518722647932478
115,0,AnnualCrop,0.3429792821407318,0.3998659551143646,0.4029995799064636,0.07844246178865433,0.028885794803500175,0.028723735362291336,0.38323280215263367,0.042386189103126526,5.163768684046724
116,0,AnnualCrop,0.5093232989311218,0.48945122957229614,0.4812864065170288,0.19920922815799713,0.09813369065523148,0.08919719606637955,0.4944000840187073,0.12614849209785461,6.675276379006544
117,0,AnnualCrop,0.5846047401428223,0.4583754539489746,0.44890666007995605,0.15044838190078735,0.10050956159830093,0.0746534988284111,0.4950712025165558,0.11234727501869202,4.46528828264049
118,0,AnnualCrop,0.5561619400978088,0.4535941481590271,0.4145900309085846,0.15055860579013824,0.09158161282539368,0.07257404178380966,0.47986558079719543,0.10619574785232544,6.354626918648203
119,0,AnnualCrop,0.27823320031166077,0.34895452857017517,0.3222101032733917,0.11772353947162628,0.10890935361385345,0.03595849871635437,0.3247731328010559,0.1007332131266594,5.98669715927795
120,0,AnnualCrop,0.1744600236415863,0.28349992632865906,0.2847886383533478,0.04681786894798279,0.03706027567386627,0.021650975570082664,0.251224547624588,0.03698175400495529,4.644815922482505
121,0,AnnualCrop,0.7317661046981812,0.6068934202194214,0.5466538667678833,0.24287386238574982,0.11388120800256729,0.08600716292858124,0.6373726725578308,0.14681623876094818,5.849556120841114
122,0,AnnualCrop,0.4144914448261261,0.40093541145324707,0.4059848189353943,0.2290729582309723,0.12063418328762054,0.0843973457813263,0.4055606722831726,0.14732448756694794,6.250364940173316
123,0,AnnualCrop,0.5525170564651489,0.505942702293396,0.49026793241500854,0.20892854034900665,0.0958893895149231,0.08663994818925858,0.5180185437202454,0.12797093391418457,5.948693701517404
124,0,AnnualCrop,0.6275793313980103,0.47120580077171326,0.4641726016998291,0.09684275090694427,0.05243493244051933,0.03408340737223625,0.5173004865646362,0.06308823823928833,5.214969797490724
125,0,AnnualCrop,0.24781902134418488,0.3567306399345398,0.3675101399421692,0.07073255628347397,0.05786154419183731,0.03333144262433052,0.3254796862602234,0.05445869639515877,5.357665475686016
126,0,AnnualCrop,0.5467103719711304,0.45934343338012695,0.4273858666419983,0.16361567378044128,0.04967905208468437,0.04192523658275604,0.48184168338775635,0.0755561888217926,6.1123964392615555
127,0,AnnualCrop,0.4180319309234619,0.40546780824661255,0.40811407566070557,0.1246335431933403,0.04930265247821808,0.03897865116596222,0.40958085656166077,0.06916572898626328,5.917009395068348
128,0,AnnualCrop,0.8638834953308105,0.666083574295044,0.6044337749481201,0.13931551575660706,0.13834820687770844,0.09907557815313339,0.7181516289710999,0.1317867934703827,6.067397658181852
129,0,AnnualCrop,0.27410197257995605,0.4349121153354645,0.39842987060546875,0.06308703124523163,0.0196195337921381,0.017523156479001045,0.38249942660331726,0.02879043109714985,3.3787189137112508
130,0,AnnualCrop,0.5670515894889832,0.42062079906463623,0.4069402813911438,0.09700001776218414,0.04082256183028221,0.029637353494763374,0.462934672832489,0.05390375852584839,5.399204563872678
131,0,AnnualCrop,0.5223402976989746,0.5332337617874146,0.4945915937423706,0.27118098735809326,0.13237273693084717,0.1253660023212433,0.5255323648452759,0.17257867753505707,6.226780242031943
132,0,AnnualCrop,0.7630447149276733,0.5805855393409729,0.53254634141922,0.1603308469057083,0.09491755813360214,0.0641954317688942,0.6296875476837158,0.1072598248720169,5.408477510362791
133,0,AnnualCrop,0.6235352158546448,0.47387218475341797,0.4366661310195923,0.1519685834646225,0.09289579838514328,0.07497826963663101,0.5144014358520508,0.1025799810886383,6.260857382238677
134,0,AnnualCrop,0.758004903793335,0.6644186973571777,0.6505993604660034,0.21418318152427673,0.13789016008377075,0.12089498341083527,0.6908347010612488,0.15775282680988312,6.785674155376175
135,0,AnnualCrop,0.42945200204849243,0.4099302887916565,0.41954562067985535,0.18436093628406525,0.0911380872130394,0.06660851836204529,0.4169950783252716,0.1149924024939537,6.148781262598546
136,0,AnnualCrop,0.6975203156471252,0.5653750896453857,0.5329015254974365,0.12260610610246658,0.07324085384607315,0.052095428109169006,0.6011804938316345,0.08524880558252335,6.210740886953994
137,0,AnnualCrop,0.5299517512321472,0.4898935556411743,0.47801971435546875,0.1914728879928589,0.07932008802890778,0.079480841755867,0.5005046129226685,0.11119449138641357,6.231429151120126
138,0,AnnualCrop,0.967981219291687,0.6997185349464417,0.6195494532585144,0.042347632348537445,0.07252082973718643,0.049181949347257614,0.7709166407585144,0.05929318815469742,5.51152067351487
139,0,AnnualCrop,0.3694029450416565,0.3986223042011261,0.41311272978782654,0.15537995100021362,0.0761769488453865,0.06020725518465042,0.3916082978248596,0.09787967801094055,4.683930288865198
140,0,AnnualCrop,0.26779165863990784,0.34904929995536804,0.3476217985153198,0.14742085337638855,0.08099880069494247,0.06110772117972374,0.32453852891921997,0.09683201462030411,5.764987421734201
141,0,AnnualCrop,0.3336942791938782,0.4050542116165161,0.39966586232185364,0.10775164514780045,0.04654279351234436,0.03828098997473717,0.38315239548683167,0.06133183464407921,5.309550059744207
142,0,AnnualCrop,0.49702149629592896,0.4452962279319763,0.4407964050769806,0.20540662109851837,0.0890151783823967,0.07791206985712051,0.4602251946926117,0.12192640453577042,5.8803720166194156
143,0,AnnualCrop,0.6844764947891235,0.6183794736862183,0.5961904525756836,0.3049771189689636,0.1686754673719406,0.13843540847301483,0.6357335448265076,0.2053612321615219,6.414296971854866
144,0,AnnualCrop,0.327440470457077,0.36821866035461426,0.36384326219558716,0.1803792417049408,0.09684494882822037,0.0744570940732956,0.35548409819602966,0.11810550093650818,6.498730911129357
145,0,AnnualCrop,0.35680437088012695,0.38652342557907104,0.3987017869949341,0.07436268031597137,0.03456053137779236,0.025239527225494385,0.3789129853248596,0.04400739073753357,5.24183927824178
146,0,AnnualCrop,0.1834922730922699,0.32502105832099915,0.34058383107185364,0.020038006827235222,0.05748702958226204,0.023216767236590385,0.28437307476997375,0.04167608916759491,3.3775891574730097
147,0,AnnualCrop,0.48715150356292725,0.4649471640586853,0.45291244983673096,0.14703573286533356,0.059100229293107986,0.0491616353392601,0.4701554775238037,0.08202298730611801,5.720259688067043
148,0,AnnualCrop,0.3486079275608063,0.39726656675338745,0.40724095702171326,0.07906679064035416,0.03528502210974693,0.029288984835147858,0.38382160663604736,0.046721626073122025,5.101663928385209
149,0,AnnualCrop,0.5254605412483215,0.4620174765586853,0.42448970675468445,0.20343244075775146,0.09582783281803131,0.07931694388389587,0.47673672437667847,0.11683181673288345,6.333054350489643
150,0,AnnualCrop,0.3420209288597107,0.36801570653915405,0.3924823999404907,0.23866617679595947,0.15056632459163666,0.10466676205396652,0.36331287026405334,0.17140237987041473,5.352353014250616
